session_id,session_type,session_description,session_track,session_room,start_session,end_session,presentation_LastName,presentation_FirstName,presentation_authors,presentation_title,start_presentation,end_presentation
session_0000197030_0,Parallel Session - EAST Building,The complex relationship between sports and the media. Insights into current European research,Communication and Sport,1325-128,2022-10-21T11:00:00,2022-10-21T12:30:00,Nemcova Tejkalova,Alice,"A. Nemcova Tejkalova1, A. Hrbáčková1, V. Macková1, O. Trunečka1, K. Turková1.1Charles University, Institute of Communication Studies and Journalism, Prague, Czech Republic.","One event, very different interpretations: The case study of media coverage from three countries of the AC Sparta Praha vs. Rangers FC football match",2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197030_0,Parallel Session - EAST Building,The complex relationship between sports and the media. Insights into current European research,Communication and Sport,1325-128,2022-10-21T11:00:00,2022-10-21T12:30:00,Vogel,Jakob,"J. Vogel1, T. Horky1.1Macromedia University, Sports Communication, Hamburg, Germany.",The media use of football orientated refugees and its impact on intercultural communication. An in-depth interviews study of six youths in Germany using the uses-and-gratifications approach.,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197030_0,Parallel Session - EAST Building,The complex relationship between sports and the media. Insights into current European research,Communication and Sport,1325-128,2022-10-21T11:00:00,2022-10-21T12:30:00,Nieland,Jörg-Uwe,"J.U. Nieland1, D. Schaaf2.1Zeppelin Universität Friedrichshafen, Communication Studies, Friedrichshafen, Germany.2German Sport Universität, Europäische Sportentwicklung und Freizeitforschung, Cologne, Germany.",Spornofication revisited – social media as a new stage in the pornification of sport,2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197030_0,Parallel Session - EAST Building,The complex relationship between sports and the media. Insights into current European research,Communication and Sport,1325-128,2022-10-21T11:00:00,2022-10-21T12:30:00,Sinner,Philip,"P. Sinner1, J.U. Nieland2, C. Seeger3, D. Nölleke4, C. Schallhorn5, T. Horky6.1University of Bremen, Zentrum für Medien-- Kommunikations- und Informationsforschung Lab Mediatisierung und Globalisierung, Bremen, Germany.2Zeppelin Universität Friedrichshafen, Communication Studies, Friedrichshafen, Germany.3Hochschule der Medien Stuttgart, Fakultät Druck und Medien, Stuttgart, Germany.4University of Vienna, Department of Communication, Wien, Austria.5University Mainz, Department for Sport Studies, Mainz, Germany.6Macromedia University of applied Sciences, Journalism / Sports Communication, Hamburg, Germany.","""There is simply no substitute for on-site training"" – Experiences with online training in German and Austrian grassroots sports clubs during the COVID-19 pandemic",2022-10-21T11:45:00,2022-10-21T12:00:00
session_0000197040_0,Parallel Session - EAST Building,New Directions and Challenges,Philosophy of Communication,1325-136,2022-10-21T11:00:00,2022-10-21T12:30:00,Kirtiklis,Kestas,"","",,
session_0000197040_0,Parallel Session - EAST Building,New Directions and Challenges,Philosophy of Communication,1325-136,2022-10-21T11:00:00,2022-10-21T12:30:00,Forsman,Michael,"M. Forsman1, I. Forsler2.1Södertörn University, Media and Communiction, Stockholm, Sweden.2Södertörn university, Media and communication studies, Huddinge, Sweden.",Anticipating the nation and constructing the digital citizen for the future. Ed-tech imaginaries from Sweden and Estonia.,2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197040_0,Parallel Session - EAST Building,New Directions and Challenges,Philosophy of Communication,1325-136,2022-10-21T11:00:00,2022-10-21T12:30:00,Sanchez,Lydia,"L. Sanchez1, L. Sosa1.1Universitat de Barcelona, Facultad de Información y Medios Audiovisuales, Barcelona, Spain.","Disinformation, informational and media literacy and motivated reasoning",2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197040_0,Parallel Session - EAST Building,New Directions and Challenges,Philosophy of Communication,1325-136,2022-10-21T11:00:00,2022-10-21T12:30:00,Pereira De Matos,João,"J. Pereira De Matos1.1School of Social Sciences and Humanities/ Nova University of Lisbon, Communication Sciences / NOVA Institute of Communication, Lisbon, Portugal.",Towards a ‘carnal turn’ in Communication Sciences,2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197040_0,Parallel Session - EAST Building,New Directions and Challenges,Philosophy of Communication,1325-136,2022-10-21T11:00:00,2022-10-21T12:30:00,Neverla,Irene,"I. Neverla1.1Freie Universität Berlin, Faculty of Business- Economics and Social Sciences, Berlin, Germany.",Communicative Resources. The concept of sustainability in communication theory.,2022-10-21T11:45:00,2022-10-21T12:00:00
session_0000197050_0,Parallel Session - EAST Building,"Governance for fundamental rights: speech, privacy, & IP",Communication Law and Policy,1325-220,2022-10-21T11:00:00,2022-10-21T12:30:00,Milosavljevič,Marko,"","",,
session_0000197050_0,Parallel Session - EAST Building,"Governance for fundamental rights: speech, privacy, & IP",Communication Law and Policy,1325-220,2022-10-21T11:00:00,2022-10-21T12:30:00,Rucz,Melinda,"M. Rucz1.1University of Amsterdam, Institute for Information Law IViR, Amsterdam, Netherlands.",SLAPPed by the GDPR: Protecting public interest journalism in the face of GDPR-based strategic litigation against public participation,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197050_0,Parallel Session - EAST Building,"Governance for fundamental rights: speech, privacy, & IP",Communication Law and Policy,1325-220,2022-10-21T11:00:00,2022-10-21T12:30:00,Wigienka,Szymon,"S. Wigienka1.1Nicolaus Copernicus University in Toruń, Doctoral School of Social Sciences, Toruń, Poland.","<span>Protecting “free speech” from “ideologically motivated censorship”: politicized internet regulation on the case of the new Polish social media draft law session title: Governance for fundamental rights: speech, privacy, & IP section / TWG / Network: Communication Law and Policy\r</span>",2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197050_0,Parallel Session - EAST Building,"Governance for fundamental rights: speech, privacy, & IP",Communication Law and Policy,1325-220,2022-10-21T11:00:00,2022-10-21T12:30:00,Kaye,D. Bondy Valdovinos,"D.B.V. Kaye1.1Queensland University of Technology, Digital Media Research Centre, Brisbane, Australia.",What is a ‘good’ copyright system? Reflections from Myanmar,2022-10-21T11:45:00,2022-10-21T12:00:00
session_0000197060_0,Parallel Session - EAST Building,Roundtable: dewesternizing and decolonizing media history,Communication History,1325-228,2022-10-21T11:00:00,2022-10-21T12:30:00,Natale,Simone,"","",,
session_0000197060_0,Parallel Session - EAST Building,Roundtable: dewesternizing and decolonizing media history,Communication History,1325-228,2022-10-21T11:00:00,2022-10-21T12:30:00,Celik,Burce,"B. Celik1.1Loughborough University, Institute for Media and Creative Industries, London, United Kingdom.","Disrupting, Rejecting and Overcoming the Normative Assumptions in Communication(s) History",2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197060_0,Parallel Session - EAST Building,Roundtable: dewesternizing and decolonizing media history,Communication History,1325-228,2022-10-21T11:00:00,2022-10-21T12:30:00,Imre,A,"A. Imre1.1University of Southern California, Division of Cinema & Media Studies, Los Angeles, USA.",Decolonizing East European media history,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197070_0,Parallel Session - EAST Building,Communicating climate change,Science and Environment Communication,1325-240,2022-10-21T11:00:00,2022-10-21T12:30:00,Painter,James,"","",,
session_0000197070_0,Parallel Session - EAST Building,Communicating climate change,Science and Environment Communication,1325-240,2022-10-21T11:00:00,2022-10-21T12:30:00,Habermeyer,Tanja,"T. Habermeyer1, J.N. Blessing1, H. Bilandzic1, J.N. Reinichs1.1Augsburg University, Department of Media- Knowledge and Communication, Augsburg, Germany.",Rethinking climate impact regarding self-enhancement and self-transcendence values - Analyzing the effects of framing in science communication regarding climate consequences,2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197070_0,Parallel Session - EAST Building,Communicating climate change,Science and Environment Communication,1325-240,2022-10-21T11:00:00,2022-10-21T12:30:00,Fischer,Liliann,"L. Fischer1, H. Schmid-Petri1.1University of Passau, Department of Science Communication, Passau, Germany.",Ideas of impact - a qualitative exploration of professional science communicators’ perspectives on quality in science communication,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197070_0,Parallel Session - EAST Building,Communicating climate change,Science and Environment Communication,1325-240,2022-10-21T11:00:00,2022-10-21T12:30:00,Vicente,Miguel,"M. Vicente1, E. Campos-Dominguez2.1Universidad de Valladolid, Sociología y Trabajo Social, Segovia, Spain.2Universidad de Valladolid, Periodismo, Valladolid, Spain.",Climate change as an emerging topic amidst the disinformation era in the Spanish Parliament (2017-2021),2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197070_0,Parallel Session - EAST Building,Communicating climate change,Science and Environment Communication,1325-240,2022-10-21T11:00:00,2022-10-21T12:30:00,Wibeck,Victoria,"V. Wibeck1.1Linkoping University, Dept of Thematic Studies, Linkoping, Sweden.",Creative practices for environmental and climate change communication – a review,2022-10-21T11:45:00,2022-10-21T12:00:00
session_0000197080_0,Parallel Session - EAST Building,Interpersonal Roles and Goals in Digital Communication Environment,Interpersonal Communication and Social Interaction,1325-420,2022-10-21T11:00:00,2022-10-21T12:30:00,Salin,Lotta,"L. Salin1, J. Koponen1.1University of Eastern Finland, Department of Business, Joensuu, Finland.",'E-leaders’ perceptions on e-leading with digital communication',2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197080_0,Parallel Session - EAST Building,Interpersonal Roles and Goals in Digital Communication Environment,Interpersonal Communication and Social Interaction,1325-420,2022-10-21T11:00:00,2022-10-21T12:30:00,Laitinen,Kaisa,"K. Laitinen1, M. Koivula1.1University of Jyväskylä, Department of Language and Communication Studies, Jyvaskyla, Finland.",“You said it Slackbot!”: Team feedback shaped by the participation of a social bot,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197080_0,Parallel Session - EAST Building,Interpersonal Roles and Goals in Digital Communication Environment,Interpersonal Communication and Social Interaction,1325-420,2022-10-21T11:00:00,2022-10-21T12:30:00,Ditchfield,Hannah,"H. Ditchfield1.1University of Sheffield, Sociological Studies, Sheffield, United Kingdom.",Spinning interactional plates: exploring multicommunication in the pre-post space of Facebook,2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197080_0,Parallel Session - EAST Building,Interpersonal Roles and Goals in Digital Communication Environment,Interpersonal Communication and Social Interaction,1325-420,2022-10-21T11:00:00,2022-10-21T12:30:00,Schokkenbroek,Janneke,"J. Schokkenbroek12, W. Hardyns2, K. Ponnet1.1Ghent University, IMEC-MICT- Department of Communication Sciences, Ghent, Belgium.2Ghent University, IRCP- Department of Criminology- Criminal Law & Social Law, Ghent, Belgium.",Phubbed and curious: Electronic partner surveillance in response to partner phubbing and the mediating role of perceived partner responsiveness and anxiety,2022-10-21T11:45:00,2022-10-21T12:00:00
session_0000197080_0,Parallel Session - EAST Building,Interpersonal Roles and Goals in Digital Communication Environment,Interpersonal Communication and Social Interaction,1325-420,2022-10-21T11:00:00,2022-10-21T12:30:00,Ridgway,Andy,"A. Ridgway1, E. Weitkamp1, A. Tapp2, F. Spotswood3, K. Ling4, L. Meredith5.1University of the West of England, Science Communication Unit, Bristol, United Kingdom.2University of the West of England, Bristol Social Marketing Centre, Bristol, United Kingdom.3University of Bristol, School of Management, Bristol, United Kingdom.4University of the West of England, Department of Applied Sciences, Bristol, United Kingdom.5University of the West of Scotland, Executive, Paisley, United Kingdom.","Forums, Facebook and food – how insights into digital interpersonal communication can transform food waste reduction campaigns",2022-10-21T12:00:00,2022-10-21T12:15:00
session_0000197090_0,Parallel Session - EAST Building,The Politics of Place: Location and Labour in Regional Screen Industries,Media Industries and Cultural Production,1325-428,2022-10-21T11:00:00,2022-10-21T12:30:00,Spicer,Andrew,"","",,
session_0000197090_0,Parallel Session - EAST Building,The Politics of Place: Location and Labour in Regional Screen Industries,Media Industries and Cultural Production,1325-428,2022-10-21T11:00:00,2022-10-21T12:30:00,Sand,Stine Agnete,"S. Sand1.1UiT The Arctic University of Norway, Tourism and Northern Studies, Tromso, Norway.",Representing a nation without borders:  NRK Sápmi’s role in a decolonial context,2022-10-21T11:00:00,2022-10-21T11:15:00
session_0000197090_0,Parallel Session - EAST Building,The Politics of Place: Location and Labour in Regional Screen Industries,Media Industries and Cultural Production,1325-428,2022-10-21T11:00:00,2022-10-21T12:30:00,Spicer,Andrew,"A. Spicer1.1University of the West of England, Cultural and Creative Industries, Bristol, United Kingdom.",Public Service Broadcasters as Place-makers: Obligations and Contradictions,2022-10-21T11:15:00,2022-10-21T11:30:00
session_0000197090_0,Parallel Session - EAST Building,The Politics of Place: Location and Labour in Regional Screen Industries,Media Industries and Cultural Production,1325-428,2022-10-21T11:00:00,2022-10-21T12:30:00,Barton,Ruth,"R. Barton1.1Trinity College, Creative Arts, Dublin, Ireland.","TG4, Irish language broadcasting and the impact of location",2022-10-21T11:30:00,2022-10-21T11:45:00
session_0000197090_0,Parallel Session - EAST Building,The Politics of Place: Location and Labour in Regional Screen Industries,Media Industries and Cultural Production,1325-428,2022-10-21T11:00:00,2022-10-21T12:30:00,Engelstad,Audun,"A. Engelstad1.1Inland Norway University of Applied Science, Film Studies, Lillehammer, Norway.",How do global streaming platforms understand ‘regional’ production?,2022-10-21T11:45:00,2022-10-21T12:00:00
